SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
46,DC:A6:32:33:CA:E1,2020-07-04 22:42:45.304000,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
47,DC:A6:32:33:CA:E1,2020-07-04 22:42:46.126446,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-82
48,DC:A6:32:33:CA:E1,2020-07-04 22:42:48.131613,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
49,DC:A6:32:33:CA:E1,2020-07-04 22:42:49.855329,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
50,DC:A6:32:33:CA:E1,2020-07-04 22:42:50.056500,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
51,DC:A6:32:33:CA:E1,2020-07-04 22:42:51.152810,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
52,DC:A6:32:33:CA:E1,2020-07-04 22:42:52.124124,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
53,DC:A6:32:33:CA:E1,2020-07-04 22:42:54.129139,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-80
54,DC:A6:32:33:CA:E1,2020-07-04 22:42:55.015472,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
55,DC:A6:32:33:CA:E1,2020-07-04 22:42:56.180490,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
56,DC:A6:32:33:CA:E1,2020-07-04 22:42:58.185529,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
57,DC:A6:32:33:CA:E1,2020-07-04 22:43:00.189934,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
58,DC:A6:32:33:CA:E1,2020-07-04 22:43:02.184407,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
59,DC:A6:32:33:CA:E1,2020-07-04 22:43:03.273089,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
60,DC:A6:32:33:CA:E1,2020-07-04 22:43:04.363096,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
61,DC:A6:32:33:CA:E1,2020-07-04 22:43:06.368153,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-80
62,DC:A6:32:33:CA:E1,2020-07-04 22:43:07.062539,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
63,DC:A6:32:33:CA:E1,2020-07-04 22:43:09.067058,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
64,DC:A6:32:33:CA:E1,2020-07-04 22:43:11.072064,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-88
65,DC:A6:32:33:CA:E1,2020-07-04 22:43:12.401392,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
66,DC:A6:32:33:CA:E1,2020-07-04 22:43:13.045789,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-80
67,DC:A6:32:33:CA:E1,2020-07-04 22:43:14.675845,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
68,DC:A6:32:33:CA:E1,2020-07-04 22:43:15.119611,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
69,DC:A6:32:33:CA:E1,2020-07-04 22:43:16.035860,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
70,DC:A6:32:33:CA:E1,2020-07-04 22:43:17.614646,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
71,DC:A6:32:33:CA:E1,2020-07-04 22:43:18.094020,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
72,DC:A6:32:33:CA:E1,2020-07-04 22:43:19.035906,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
73,DC:A6:32:33:CA:E1,2020-07-04 22:43:20.124886,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-88
74,DC:A6:32:33:CA:E1,2020-07-04 22:43:22.024813,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
75,DC:A6:32:33:CA:E1,2020-07-04 22:43:23.384821,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
76,DC:A6:32:33:CA:E1,2020-07-04 22:43:25.389852,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
77,DC:A6:32:33:CA:E1,2020-07-04 22:43:26.543588,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-80
78,DC:A6:32:33:CA:E1,2020-07-04 22:43:27.051143,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-88
79,DC:A6:32:33:CA:E1,2020-07-04 22:43:28.490562,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
80,DC:A6:32:33:CA:E1,2020-07-04 22:43:29.031731,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-79
81,DC:A6:32:33:CA:E1,2020-07-04 22:43:30.046347,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
82,DC:A6:32:33:CA:E1,2020-07-04 22:43:32.050094,d5050dfc-be57-11ea-a50f-dca63233cae0,1,1,1,-87
